"Time","latitude","lat_error","longitude","lon_error","depth_km","depth_error","mag_val","rms","event_id","earthquake_name","event_type","evaluationStatus","creationInfo_author","creation_time","quality_usedPhaseCount","picks_mean"
1671158632.0000,0.8038,0.2121,-77.9618,0.2121,0.0000,0.3000,0.7401,0.0700,igepn2022ynmb,VT,volcanic eruption,reviewed,acordova,2022-12-15 21:43:52,13.0000,6.0000
1671158185.0000,0.7962,0.1414,-77.9660,0.1414,-0.9200,0.4000,1.7588,0.0800,igepn2022ynlv,VT,volcanic eruption,reviewed,acordova,2022-12-15 21:36:25,16.0000,8.0000
1671157679.0000,0.8162,1.4346,-77.9704,1.1210,-3.0401,1.0929,2.7572,0.4201,igepn2022ynlo,VT,volcanic eruption,reviewed,acordova,2022-12-15 21:27:59,41.0000,18.0000
1671143778.0000,0.7997,0.3536,-77.9658,0.3536,0.0900,0.2000,0.2070,0.0500,igepn2022yndx,VT,volcanic eruption,reviewed,acordova,2022-12-15 17:36:18,10.0000,5.0000
1671117239.0000,0.8142,1.1314,-77.9743,1.1314,2.0000,1.5000,0.5230,0.3000,igepn2022ympj,LP,volcanic eruption,reviewed,gviracucha@sc-gui.igepn.edu.ec,2022-12-15 10:13:59,9.0000,6.0000
1671109033.0000,0.8058,0.2828,-77.9572,0.2828,0.5500,0.3000,0.1552,0.0900,igepn2022ymku,VT,volcanic eruption,reviewed,acordova,2022-12-15 07:57:13,11.0000,6.0000
1671100168.0000,0.7938,0.3536,-77.9407,0.3536,-1.0000,0.3000,1.1138,0.1200,igepn2022ymfy,VT,volcanic eruption,reviewed,acordova,2022-12-15 05:29:28,17.0000,7.0000
1671095296.0000,0.8003,1.3435,-77.9553,1.3435,-1.9000,1.9000,0.4337,0.2300,igepn2022ymdg,VT,volcanic eruption,reviewed,acordova,2022-12-15 04:08:16,11.0000,6.0000
1671090696.0000,0.8013,0.1414,-77.9640,0.1414,-0.4700,0.3000,1.2183,0.0900,igepn2022ymas,VT,volcanic eruption,reviewed,acordova,2022-12-15 02:51:36,19.0000,8.0000
1671086096.0000,0.8022,0.2121,-77.9642,0.2121,-0.5600,0.4000,0.4149,0.0800,igepn2022ylyf,VT,volcanic eruption,reviewed,acordova,2022-12-15 01:34:56,14.0000,6.0000
1671072976.0000,0.8020,0.2121,-77.9657,0.2121,-2.0100,0.3000,0.6485,0.0800,igepn2022ylqz,VT,volcanic eruption,reviewed,acordova,2022-12-14 21:56:16,15.0000,6.0000
1671070443.0000,0.7967,0.2121,-77.9492,0.2121,2.0000,0.4000,0.3759,0.0700,igepn2022ylpp,VT,volcanic eruption,reviewed,acordova,2022-12-14 21:14:03,10.0000,4.0000
1671061187.0000,0.8048,0.4243,-77.9563,0.4243,1.5900,1.0000,0.2034,0.1300,igepn2022ylkm,VT,volcanic eruption,reviewed,acordova,2022-12-14 18:39:47,11.0000,6.0000
1671060659.0000,0.7950,0.3536,-77.9673,0.3536,-0.3400,0.4000,1.9273,0.1700,igepn2022ylkf,VT,volcanic eruption,reviewed,acordova,2022-12-14 18:30:59,19.0000,8.0000
1671057795.0000,0.7938,0.5657,-77.9408,0.5657,-0.1400,0.7000,0.4085,0.1200,igepn2022ylip,VT,volcanic eruption,reviewed,acordova,2022-12-14 17:43:15,11.0000,6.0000
1671050171.0000,0.7997,0.3536,-77.9703,0.3536,-0.4300,0.4000,0.4600,0.0800,igepn2022ylel,VT,volcanic eruption,reviewed,acordova,2022-12-14 15:36:11,12.0000,2.0000
1671014669.0000,0.7980,0.2121,-77.9343,0.2121,0.1500,0.1000,0.0495,0.0700,igepn2022ykkx,VT,volcanic eruption,reviewed,acordova,2022-12-14 05:44:29,15.0000,7.0000
1671006706.0000,0.8058,0.2121,-77.9635,0.2121,0.0400,0.1000,0.7044,0.1000,igepn2022ykgo,VT,volcanic eruption,reviewed,acordova,2022-12-14 03:31:46,21.0000,7.0000
1671006213.0000,0.7938,0.2828,-77.9612,0.2828,-0.4100,0.3000,0.4112,0.0600,igepn2022ykgg,VT,volcanic eruption,reviewed,lgusqui@srvpicados.igepn.edu.ec,2022-12-14 03:23:33,16.0000,7.0000
1670998618.0000,0.7947,0.2121,-77.9472,0.2121,-1.0000,0.3000,0.4413,0.0900,igepn2022ykca,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-14 01:16:58,13.0000,7.0000
1670994058.0000,0.8042,0.1414,-77.9628,0.1414,-1.0000,0.4000,0.4627,0.0600,igepn2022yjzp,VT,volcanic eruption,reviewed,acordova,2022-12-14 00:00:58,13.0000,7.0000
1670986401.0000,0.8025,0.1414,-77.9678,0.1414,0.8100,0.2000,0.1135,0.0300,igepn2022yjvl,VT,volcanic eruption,reviewed,acordova,2022-12-13 21:53:21,9.0000,4.0000
1670981643.0000,0.8008,0.3536,-77.9618,0.3536,1.5200,0.7000,0.1374,0.0700,igepn2022yjsu,VT,volcanic eruption,reviewed,acordova,2022-12-13 20:34:03,10.0000,5.0000
1670980750.0000,0.8133,0.1414,-77.9727,0.1414,-1.0000,0.4000,0.7872,0.0700,igepn2022yjsh,VT,volcanic eruption,reviewed,acordova,2022-12-13 20:19:10,16.0000,7.0000
1670974286.0000,0.7995,0.4950,-77.9380,0.4950,0.0000,0.7000,0.5875,0.1200,igepn2022yjos,VT,volcanic eruption,reviewed,acordova,2022-12-13 18:31:26,13.0000,7.0000
1670957649.0000,0.8042,0.2828,-77.9647,0.2828,-0.3800,0.4000,0.6723,0.0900,igepn2022yjfo,VT,volcanic eruption,reviewed,acordova,2022-12-13 13:54:09,14.0000,7.0000
1670942948.0000,0.8007,0.1414,-77.9418,0.1414,0.0000,0.2000,0.1687,0.0300,igepn2022yixm,VT,volcanic eruption,reviewed,acordova,2022-12-13 09:49:08,14.0000,6.0000
1670940505.0000,0.7988,0.1414,-77.9653,0.1414,-0.5300,0.3000,0.3190,0.0500,igepn2022yiwd,VT,volcanic eruption,reviewed,acordova,2022-12-13 09:08:25,14.0000,6.0000
1670938762.0000,0.8003,0.1414,-77.9403,0.1414,-1.0000,0.2000,0.3693,0.1000,igepn2022yivf,VT,volcanic eruption,reviewed,lgusqui@srvpicados.igepn.edu.ec,2022-12-13 08:39:22,15.0000,7.0000
1670924801.0000,0.8005,0.2828,-77.9388,0.2828,0.0600,0.2000,-0.3146,0.0700,igepn2022yinn,VT,volcanic eruption,reviewed,acordova,2022-12-13 04:46:41,11.0000,6.0000
1670912497.0000,0.8038,0.0707,-77.9323,0.0707,0.6600,0.1000,0.3046,1.1375,igepn2022yigt,VT,volcanic eruption,reviewed,acordova,2022-12-13 01:21:37,14.0000,7.0000
1670906085.0000,0.8127,0.2828,-77.9508,0.2828,0.0000,0.4000,0.7200,0.1400,igepn2022yidf,VT,volcanic eruption,reviewed,acordova,2022-12-12 23:34:45,16.0000,7.0000
1670897178.0000,0.8017,0.2121,-77.9625,0.2121,-0.0500,0.3000,0.5793,0.0700,igepn2022yhyf,VT,volcanic eruption,reviewed,acordova,2022-12-12 21:06:18,12.0000,7.0000
1670896567.0000,0.8115,0.2828,-77.9570,0.2828,2.0000,0.8000,0.1898,0.0700,igepn2022yhxz,VT,volcanic eruption,reviewed,acordova,2022-12-12 20:56:07,9.0000,4.0000
1670895200.0000,0.8115,0.1414,-77.9435,0.1414,1.0000,0.4000,0.3572,0.0600,igepn2022yhxf,VT,volcanic eruption,reviewed,acordova,2022-12-12 20:33:20,13.0000,5.0000
1670893203.0000,0.8093,0.1414,-77.9478,0.1414,-0.5000,0.3000,0.8835,0.0700,igepn2022yhwd,VT,volcanic eruption,reviewed,acordova,2022-12-12 20:00:03,17.0000,6.0000
1670893071.0000,0.8120,0.2828,-77.9475,0.2828,0.0000,0.5000,0.7672,0.1000,igepn2022yhwb,VT,volcanic eruption,reviewed,acordova,2022-12-12 19:57:51,13.0000,7.0000
1670886290.0000,0.7928,0.2121,-77.9315,0.2121,-1.0000,0.3000,0.8502,0.1100,igepn2022yhsi,VT,volcanic eruption,reviewed,acordova,2022-12-12 18:04:50,17.0000,7.0000
1670866312.0000,0.8042,0.2121,-77.9347,0.2121,0.2300,0.2000,0.0926,0.0800,igepn2022yhhj,VT,volcanic eruption,reviewed,acordova,2022-12-12 12:31:52,13.0000,6.0000
1670862708.0000,0.7998,0.2828,-77.9297,0.2828,0.0000,0.3000,0.7335,0.0800,igepn2022yhfj,VT,volcanic eruption,reviewed,vlema@srvpicados.igepn.edu.ec,2022-12-12 11:31:48,13.0000,6.0000
1670862277.0000,0.7977,0.3536,-77.9332,0.3536,-0.7300,0.4000,1.0598,0.1000,igepn2022yhfd,VT,volcanic eruption,reviewed,acordova,2022-12-12 11:24:37,15.0000,6.0000
1670844693.0000,0.7953,0.3536,-77.9450,0.3536,0.1300,0.2000,0.2907,0.0900,igepn2022ygvm,VT,volcanic eruption,reviewed,acordova,2022-12-12 06:31:33,12.0000,6.0000
1670842363.0000,0.8107,0.2121,-77.9550,0.2121,-0.8600,0.2000,0.7536,0.0800,igepn2022ygue,VT,volcanic eruption,reviewed,acordova,2022-12-12 05:52:43,20.0000,8.0000
1670841087.0000,0.8107,0.2828,-77.9533,0.2828,-0.9500,0.4000,0.4775,0.0800,igepn2022ygtm,VT,volcanic eruption,reviewed,acordova,2022-12-12 05:31:27,15.0000,7.0000
1670832767.0000,0.7963,0.2828,-77.9378,0.2828,-0.3000,0.3000,1.6737,0.1600,igepn2022ygox,VT,volcanic eruption,reviewed,acordova,2022-12-12 03:12:47,24.0000,11.0000
1670819773.0000,0.7945,0.2121,-77.9355,0.2121,-1.0000,0.2000,1.3195,0.0900,igepn2022yghu,VT,volcanic eruption,reviewed,acordova,2022-12-11 23:36:13,16.0000,7.0000
1670815530.0000,0.8017,0.7778,-77.9663,0.7778,-2.0000,1.8000,0.7043,0.0700,igepn2022ygfk,VT,volcanic eruption,reviewed,acordova,2022-12-11 22:25:30,11.0000,6.0000
1670813400.0000,0.8013,0.3536,-77.9652,0.3536,-0.2600,0.6000,-0.0509,0.0400,igepn2022ygeg,VT,volcanic eruption,reviewed,acordova,2022-12-11 21:50:00,8.0000,4.0000
1670811479.0000,0.7938,0.7778,-77.9392,0.7778,-1.0000,1.2000,0.1871,0.2200,igepn2022ygdf,VT,volcanic eruption,reviewed,acordova,2022-12-11 21:17:59,13.0000,6.0000
1670810014.0000,0.7965,0.2828,-77.9320,0.2828,-1.0000,0.5000,0.6490,0.0700,igepn2022ygci,VT,volcanic eruption,reviewed,acordova,2022-12-11 20:53:34,14.0000,7.0000
1670807368.0000,0.7995,0.1414,-77.9637,0.1414,-0.6900,0.3000,0.8925,0.0800,igepn2022ygat,VT,volcanic eruption,reviewed,acordova,2022-12-11 20:09:28,16.0000,6.0000
1670805399.0000,0.7938,0.2828,-77.9353,0.2828,-0.4900,0.4000,0.4532,0.1000,igepn2022yfzw,VT,volcanic eruption,reviewed,acordova,2022-12-11 19:36:39,14.0000,7.0000
1670774555.0000,0.8128,0.2121,-77.9537,0.2121,0.1300,0.1000,1.1072,0.0800,igepn2022yfix,VT,volcanic eruption,reviewed,acordova,2022-12-11 11:02:35,16.0000,6.0000
1670773640.0000,0.7987,0.3536,-77.9645,0.3536,0.4500,0.3000,0.3074,0.0900,igepn2022yfil,VT,volcanic eruption,reviewed,acordova,2022-12-11 10:47:20,13.0000,6.0000
1670771781.0000,0.7938,0.2828,-77.9492,0.2828,0.1900,0.2000,0.3114,0.0800,igepn2022yfhj,VT,volcanic eruption,reviewed,acordova,2022-12-11 10:16:21,13.0000,6.0000
1670765130.0000,0.7950,0.4243,-77.9568,0.4243,0.0600,0.2000,0.6427,0.1400,igepn2022yfds,VT,volcanic eruption,reviewed,acordova,2022-12-11 08:25:30,18.0000,7.0000
1670760150.0000,0.8040,0.2121,-77.9597,0.2121,0.0000,0.3000,0.5337,0.0800,igepn2022yfaz,VT,volcanic eruption,reviewed,acordova,2022-12-11 07:02:30,15.0000,6.0000
1670759895.0000,0.8022,0.2121,-77.9600,0.2121,-0.1900,0.3000,1.6924,0.0800,igepn2022yfav,VT,volcanic eruption,reviewed,acordova,2022-12-11 06:58:15,21.0000,8.0000
1670748002.0000,0.8038,0.2828,-77.9348,0.2828,0.4800,0.5000,0.1606,0.1100,igepn2022yeui,VT,volcanic eruption,reviewed,acordova,2022-12-11 03:40:02,12.0000,5.0000
1670743434.0000,0.8015,0.2121,-77.9635,0.2121,-0.2600,0.3000,0.7363,0.0700,igepn2022yeru,VT,volcanic eruption,reviewed,acordova,2022-12-11 02:23:54,15.0000,7.0000
1670739505.0000,0.8005,0.3536,-77.9635,0.3536,-0.0400,0.5000,0.4157,0.0700,igepn2022yepq,VT,volcanic eruption,reviewed,acordova,2022-12-11 01:18:25,10.0000,5.0000
1670737410.0000,0.7863,0.2828,-77.9303,0.2828,0.0500,0.1000,0.9601,0.1000,igepn2022yeom,VT,volcanic eruption,reviewed,acordova,2022-12-11 00:43:30,15.0000,3.0000
1670736342.0000,0.8055,0.4950,-77.9653,0.4950,-1.0000,0.5000,2.0124,0.1500,igepn2022yenx,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-11 00:25:42,14.0000,6.0000
1670733918.0000,0.7992,0.2828,-77.9657,0.2828,-0.0800,0.5000,1.5036,0.0700,igepn2022yemn,VT,volcanic eruption,reviewed,acordova,2022-12-10 23:45:18,9.0000,4.0000
1670722320.0000,0.8023,0.1414,-77.9663,0.1414,-0.8200,0.2000,1.2845,0.0600,igepn2022yege,VT,volcanic eruption,reviewed,acordova,2022-12-10 20:32:00,17.0000,7.0000
1670720075.0000,0.7993,0.1414,-77.9640,0.1414,-0.3200,0.3000,1.8285,0.0800,igepn2022yeev,VT,volcanic eruption,reviewed,acordova,2022-12-10 19:54:35,18.0000,7.0000
1670703047.0000,0.8080,0.0707,-77.9560,0.0707,-0.2400,0.2000,0.4006,0.0300,igepn2022ydvl,VT,volcanic eruption,reviewed,acordova,2022-12-10 15:10:47,13.0000,7.0000

